run_id;date;parent_run_id;parent_script;baseline_reference;queue_test_id;main_parameter;main_from;main_to;dependent_parameter;dependent_from;dependent_to;expected_effect;status;preflight_pass;no_op_detected;effective_change_check;w8_weeks_traded;w24_weeks_traded;w52_weeks_traded;w8_trades;w24_trades;w52_trades;w8_wins;w24_wins;w52_wins;w8_losses;w24_losses;w52_losses;w8_ties;w24_ties;w52_ties;w8_pnl;w24_pnl;w52_pnl;w8_spy_compare;w24_spy_compare;w52_spy_compare;accepted_or_rejected;notes;run_dir
EXP_011;2026-04-07 22:53:52;EXP_002;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_002_260407160742\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002.py;BASELINE_CLEAN;;TOP_CANDIDATES_NEXT_WEEK;5.0;4;;;;Cambio directo en cantidad de trades semanales.;blocked_duplicate;false;true;;;;;;;;;;;;;;;;;;;;;;;rejected;Configuracion ya probada en EXP_008_260407210831;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_011_260407225350
EXP_012;2026-04-07 23:43:25;EXP_002;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_002_260407160742\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002.py;BASELINE_CLEAN;;MIN_SPY_CHANNEL_R2;0.55;0.6;;;;Cambio incremental en semanas operadas con impacto controlado en calidad.;run_partial_valid;true;false;"{""no_op_detected"": false, ""active_logic_changed"": true, ""details"": [""effective_diff MIN_SPY_CHANNEL_R2: 0.55 -> 0.6""]}";1;2;26;5;5;125;5;5;44;0;0;41;0;0;40;213;213;1509,7015;10,4559779941;7,1865468949;1,97563283944;accepted;decision_type=accepted_for_followup, promotion_reason=Pendiente validación robusta en ventana larga real. No se reinicia initial_test_queue, corrida utilizable como parent., Aceptado para seguimiento, pendiente validación de ventana larga real., No se promueve baseline sin validar profundidad real de 156 semanas (actual=52)., Regla global aplicada: 4/8/24/52 validas + 156 insufficient_depth => parent util y sin reinicio de cola inicial.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_012_260407225406
EXP_013;2026-04-08 00:50:13;EXP_012;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_012_260407225406\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012.py;BASELINE_CLEAN;;TOP_SIMILAR_SPY_WEEKS;20.0;16;;;;Ajuste de estabilidad del matching con impacto gradual.;run_ok;true;false;"{""no_op_detected"": false, ""active_logic_changed"": true, ""details"": [""effective_diff TOP_SIMILAR_SPY_WEEKS: 20 -> 16""]}";8;24;26;40;120;125;14;32;37;12;44;44;14;44;44;524;707;920;2,38184637139;0,812907401486;1,03211043944;rejected;decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_013_260407235403
EXP_014;2026-04-08 01:54:43;EXP_012;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_012_260407225406\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012.py;BASELINE_CLEAN;;TOP_CANDIDATES_NEXT_WEEK;5.0;3;;;;Cambio directo en cantidad de trades semanales.;run_ok;true;false;"{""no_op_detected"": false, ""active_logic_changed"": true, ""details"": [""effective_diff TOP_CANDIDATES_NEXT_WEEK: 5 -> 3""]}";8;24;26;24;72;75;11;20;23;6;28;28;7;24;24;427,4;372,2;490;3,32351303806;0,668462957042;0,866777106108;rejected;decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_014_260408005030
EXP_015;2026-04-08 03:11:35;EXP_012;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_012_260407225406\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012.py;BASELINE_CLEAN;;MIN_SPY_CHANNEL_R2;0.6;0.5;;;;Cambio incremental en semanas operadas con impacto controlado en calidad.;run_ok;true;false;"{""no_op_detected"": false, ""active_logic_changed"": true, ""details"": [""effective_diff MIN_SPY_CHANNEL_R2: 0.6 -> 0.5""]}";8;24;34;40;120;160;18;39;58;11;41;54;11;40;48;859;1296,7015;1803,7937;4,05684637139;1,79574323482;1,62782372951;accepted;decision_type=accepted_for_followup, promotion_reason=Aceptable para seguimiento, pero no robusto para promoción de baseline., Aceptado para seguimiento, pero sin promoción de baseline., Empeora edge en 52w vs parent (avg_net_return_pct y spy_compare)., Sube frecuencia/trades pero deteriora edge contra parent.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916
EXP_016;2026-04-08 04:00:58;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;TOP_SIMILAR_SPY_WEEKS;20.0;16;;;;Ajuste de estabilidad del matching con impacto gradual.;run_ok;true;false;"{""no_op_detected"": false, ""active_logic_changed"": true, ""details"": [""effective_diff TOP_SIMILAR_SPY_WEEKS: 20 -> 16""]}";8;24;34;40;120;160;14;32;47;12;44;58;14;44;55;524;707;1029,0922;2,38184637139;0,812907401486;0,659446854507;rejected;decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_016_260408031151
EXP_017;2026-04-08 05:10:27;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;TOP_CANDIDATES_NEXT_WEEK;5.0;3;;;;Cambio directo en cantidad de trades semanales.;run_ok;true;false;"{""no_op_detected"": false, ""active_logic_changed"": true, ""details"": [""effective_diff TOP_CANDIDATES_NEXT_WEEK: 5 -> 3""]}";8;24;34;24;72;96;11;20;33;6;28;36;7;24;27;427,4;372,2;729,6;3,32351303806;0,668462957042;0,893081854507;rejected;decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_017_260408040928
EXP_018;2026-04-08 05:10:43;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;MIN_SPY_CHANNEL_R2;0.5;0.6;;;;Cambio incremental en semanas operadas con impacto controlado en calidad.;blocked_duplicate;false;true;;;;;;;;;;;;;;;;;;;;;;;rejected;Configuracion ya probada en EXP_012_260407225406;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_018_260408051041
EXP_019;2026-04-08 06:10:56;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;MIN_SPY_CHANNEL_R2;0.5;0.47;;;;Impacto incremental en semanas habilitadas.;run_ok;true;false;"{""no_op_detected"": false, ""active_logic_changed"": true, ""details"": [""effective_diff MIN_SPY_CHANNEL_R2: 0.5 -> 0.47""]}";8;24;35;40;120;165;18;39;59;11;41;56;11;40;50;859;1296,7015;1801,7937;4,05684637139;1,79574323482;1,5325166517;rejected;decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_019_260408051057
EXP_020;2026-04-08 06:11:12;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_020_260408061110
EXP_021;2026-04-08 06:11:26;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_021_260408061125
EXP_022;2026-04-08 06:11:42;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_022_260408061140
EXP_023;2026-04-08 06:11:57;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_023_260408061156
EXP_024;2026-04-08 06:12:13;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_024_260408061211
EXP_025;2026-04-08 06:12:28;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_025_260408061226
EXP_026;2026-04-08 06:12:43;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_026_260408061242
EXP_027;2026-04-08 06:12:59;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_027_260408061257
EXP_028;2026-04-08 06:13:14;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_028_260408061312
EXP_029;2026-04-08 06:13:30;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_029_260408061328
EXP_030;2026-04-08 06:13:45;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_030_260408061343
EXP_031;2026-04-08 06:14:01;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_031_260408061358
EXP_032;2026-04-08 06:14:15;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_032_260408061414
EXP_033;2026-04-08 06:14:31;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_033_260408061429
EXP_034;2026-04-08 06:14:46;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_034_260408061444
EXP_035;2026-04-08 06:15:02;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_035_260408061500
EXP_036;2026-04-08 06:15:17;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_036_260408061515
EXP_037;2026-04-08 06:15:32;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_037_260408061530
EXP_038;2026-04-08 06:15:48;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_038_260408061546
EXP_039;2026-04-08 06:16:03;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;;;;;;;Sin propuesta valida: se evita emitir no-op.;blocked_no_material_candidate;false;true;"{""no_material_candidate_found"": true, ""proposal_invalid"": false}";;;;;;;;;;;;;;;;;;;;;;rejected;No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_039_260408061601
EXP_040;2026-04-08 07:16:32;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;TOP_CANDIDATES_NEXT_WEEK;5.0;2;;;;Cambio directo en cantidad de trades semanales.;run_ok;true;false;"{""no_op_detected"": false, ""active_logic_changed"": true, ""details"": [""effective_diff TOP_CANDIDATES_NEXT_WEEK: 5 -> 2""]}";8;24;34;16;48;64;7;15;22;3;17;24;6;16;18;241,6;364,8;411,4;2,78184637139;1,15457406815;0,658706854507;rejected;decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_040_260408061616
EXP_041;2026-04-08 07:16:52;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;TOP_CANDIDATES_NEXT_WEEK;5.0;3;;;;Cambio directo en cantidad de trades semanales.;blocked_duplicate;false;true;;;;;;;;;;;;;;;;;;;;;;;rejected;Configuracion ya probada en EXP_017_260408040928;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_041_260408071650
EXP_042;2026-04-08 08:18:45;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;TOP_CANDIDATES_NEXT_WEEK;5.0;4;;;;Cambio directo en cantidad de trades semanales.;run_ok;true;false;"{""no_op_detected"": false, ""active_logic_changed"": true, ""details"": [""effective_diff TOP_CANDIDATES_NEXT_WEEK: 5 -> 4""]}";8;24;34;32;96;128;13;27;43;10;37;48;9;32;37;493,2;554,6;990,8922;2,84434637139;0,789990734819;0,921350604507;rejected;decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_042_260408071705
EXP_043;2026-04-08 08:19:02;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;TOP_CANDIDATES_NEXT_WEEK;5.0;2;;;;Cambio directo en cantidad de trades semanales.;blocked_duplicate;false;true;;;;;;;;;;;;;;;;;;;;;;;rejected;Configuracion ya probada en EXP_040_260408061616;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_043_260408081900
EXP_044;2026-04-08 09:21:06;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;ENABLE_CLOSE_VS_SMA50_FILTER;False;True;MAX_CLOSE_VS_SMA50_PCT;1.5;0.5;Mayor control de calidad del basket.;run_ok;true;false;"{""no_op_detected"": false, ""active_logic_changed"": true, ""details"": [""effective_diff ENABLE_CLOSE_VS_SMA50_FILTER: false -> true"", ""effective_diff MAX_CLOSE_VS_SMA50_PCT: 1.5 -> 0.5""]}";8;24;34;40;120;160;13;27;41;12;48;63;15;45;56;468,3653;151,3653;460,3653;2,10367387139;-0,113150098514;-0,0514612704927;rejected;decision_type=rejected, promotion_reason=, No supera SPY en 52 semanas., Empeora contra ultima corrida valida en PnL y spy_compare (52w).;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_044_260408081915
EXP_045;2026-04-08 10:38:40;EXP_015;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_015_260408020916\spy_context_asset_profile_configurable_regime_weeks_gated_close_vs_sma50_1_5_FIXED_GATES_EXP_002_EXP_012_EXP_015.py;BASELINE_CLEAN;;ENABLE_AVG_PROFILE_DISTANCE_GATE;False;True;MAX_AVG_PROFILE_DISTANCE;0.2;0.22;Filtrado adicional de semanas ruidosas.;run_ok;true;false;"{""no_op_detected"": false, ""active_logic_changed"": true, ""details"": [""effective_diff ENABLE_AVG_PROFILE_DISTANCE_GATE: false -> true"", ""effective_diff MAX_AVG_PROFILE_DISTANCE: 0.2 -> 0.22""]}";6;20;24;30;100;120;15;33;40;9;37;44;6;30;36;733;1094,7015;1289,7937;5,42321307184;1,90094525695;1,59120151997;rejected;decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_045_260408092120
